#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","PYGN01000035.1",2344163,2344964,"+",,"CPVL_0","C0J52_00086","PSN56679.1",217,"putative serine carboxypeptidase CPVL"
"Un","PYGN01000035.1",2345873,2346576,"+",,,"C0J52_00087","PSN56678.1",188,"hypothetical protein C0J52_00087"
"Un","PYGN01000035.1",2348025,2353267,"+",,,"C0J52_00088","PSN56677.1",458,"hypothetical protein C0J52_00088"
"Un","PYGN01000035.1",2356747,2358357,"+",,"CPVL_1","C0J52_00089","PSN56676.1",410,"putative serine carboxypeptidase CPVL"
"Un","PYGN01000035.1",2360143,2367349,"+",,,"C0J52_00090","PSN56719.1",226,"hypothetical protein C0J52_00090"
"Un","PYGN01000035.1",2515266,2520118,"+",,"Znf260","C0J52_00091","PSN56720.1",219,"Zinc finger protein 260"
"Un","PYGN01000035.1",2572673,2572984,"+",,,"C0J52_00092","PSN56721.1",103,"hypothetical protein C0J52_00092"
"Un","PYGN01000035.1",2586973,2597016,"-",,,"C0J52_00093","PSN56722.1",93,"hypothetical protein C0J52_00093"
"Un","PYGN01000035.1",2623551,2668747,"-",,,"C0J52_00094","PSN56723.1",804,"hypothetical protein C0J52_00094"
"Un","PYGN01000035.1",2726664,2741338,"-",,,"C0J52_00095","PSN56724.1",139,"hypothetical protein C0J52_00095"
"Un","PYGN01000035.1",2796934,2846593,"-",,,"C0J52_00100","PSN56758.1",189,"hypothetical protein C0J52_00100"
"Un","PYGN01000035.1",2860013,2860510,"-",,,"C0J52_00102","PSN56756.1",165,"hypothetical protein C0J52_00102"
"Un","PYGN01000035.1",2986190,2986378,"+",,,"C0J52_00103","PSN56757.1",62,"hypothetical protein C0J52_00103"
"Un","PYGN01000117.1",763541,782217,"-",,,"C0J52_06251","PSN53774.1",592,"hypothetical protein C0J52_06251"
"Un","PYGN01000117.1",765183,766586,"+",,,"C0J52_06252","PSN53775.1",98,"hypothetical protein C0J52_06252"
"Un","PYGN01000117.1",815268,1280073,"+",,,"C0J52_06253","PSN53776.1",743,"hypothetical protein C0J52_06253"
"Un","PYGN01000117.1",1279648,1281583,"-",,"lmo4.2","C0J52_06254","PSN53777.1",166,"LIM domain transcription factor LMO4.2"
"Un","PYGN01000117.1",1348490,1349062,"-",,,"C0J52_06255","PSN53778.1",190,"hypothetical protein C0J52_06255"
"Un","PYGN01000118.1",10831,26601,"-",,,"C0J52_02175","PSN53732.1",117,"hypothetical protein C0J52_02175"
"Un","PYGN01000118.1",13070,52751,"+",,,"C0J52_02176","PSN53734.1",91,"hypothetical protein C0J52_02176"
"Un","PYGN01000118.1",31176,31706,"-",,,"C0J52_02177","PSN53733.1",176,"hypothetical protein C0J52_02177"
"Un","PYGN01000118.1",40311,61152,"-",,"dync2li1","C0J52_02178","PSN53731.1",296,"Cytoplasmic dynein 2 light intermediate chain 1"
"Un","PYGN01000118.1",72153,107713,"-",,,"C0J52_02179","PSN53730.1",963,"hypothetical protein C0J52_02179"
"Un","PYGN01000118.1",183109,183781,"+",,,"C0J52_02180","PSN53741.1",209,"hypothetical protein C0J52_02180"
"Un","PYGN01000118.1",342278,343076,"-",,,"C0J52_02181","PSN53742.1",68,"hypothetical protein C0J52_02181"
"Un","PYGN01000118.1",359986,376451,"+",,,"C0J52_02182","PSN53743.1",217,"hypothetical protein C0J52_02182"
"Un","PYGN01000118.1",470575,482765,"+",,,"C0J52_02183","PSN53744.1",53,"hypothetical protein C0J52_02183"
"Un","PYGN01000118.1",515506,542079,"-",,,"C0J52_02184","PSN53737.1",779,"hypothetical protein C0J52_02184"
"Un","PYGN01000118.1",538837,560682,"+",,"emc2","C0J52_02185","PSN53738.1",326,"ER membrane protein complex subunit 2"
"Un","PYGN01000118.1",551624,553746,"-",,,"C0J52_02186","PSN53739.1",88,"hypothetical protein C0J52_02186"
"Un","PYGN01000118.1",561825,587094,"-",,"trmt11","C0J52_02187","PSN53740.1",403,"tRNA (guanine(10)-N2)-methyltransferase"
"Un","PYGN01000118.1",591722,602862,"+",,,"C0J52_02188","PSN53735.1",204,"hypothetical protein C0J52_02188"
"Un","PYGN01000118.1",596168,611650,"-",,,"C0J52_02189","PSN53736.1",599,"hypothetical protein C0J52_02189"
"Un","PYGN01000118.1",629759,629989,"-",,,"C0J52_02190","PSN53713.1",76,"hypothetical protein C0J52_02190"
"Un","PYGN01000118.1",635116,663702,"-",,,"C0J52_02191","PSN53712.1",413,"hypothetical protein C0J52_02191"
"Un","PYGN01000118.1",657032,657219,"+",,,"C0J52_02192","PSN53711.1",55,"hypothetical protein C0J52_02192, partial"
"Un","PYGN01000118.1",712272,720465,"-",,"SLC1A1","C0J52_02193","PSN53710.1",181,"Excitatory amino acid transporter 3"
"Un","PYGN01000118.1",727785,727988,"+",,,"C0J52_02194","PSN53717.1",67,"hypothetical protein C0J52_02194"
"Un","PYGN01000118.1",841744,883578,"-",,,"C0J52_02195","PSN53716.1",463,"hypothetical protein C0J52_02195"
"Un","PYGN01000118.1",937358,953656,"+",,,"C0J52_02196","PSN53715.1",287,"hypothetical protein C0J52_02196"
"Un","PYGN01000118.1",962820,964889,"+",,"Ir702","C0J52_38948","PSN53709.1",689,"Ionotropic receptor 702"
"Un","PYGN01000118.1",981430,986322,"+",,,"C0J52_02197","PSN53714.1",168,"hypothetical protein C0J52_02197"
"Un","PYGN01000118.1",988884,1033409,"+",,,"C0J52_02198","PSN53719.1",1150,"hypothetical protein C0J52_02198"
"Un","PYGN01000118.1",1044216,1071985,"-",,"T-cp1","C0J52_02199","PSN53718.1",560,"T-complex protein 1 subunit alpha"
"Un","PYGN01000118.1",1083000,1091167,"-",,,"C0J52_02200","PSN53728.1",1018,"hypothetical protein C0J52_02200"
"Un","PYGN01000118.1",1117934,1130069,"-",,,"C0J52_02201","PSN53727.1",444,"hypothetical protein C0J52_02201"
"Un","PYGN01000118.1",1160424,1184983,"+",,,"C0J52_02202","PSN53726.1",192,"hypothetical protein C0J52_02202"
"Un","PYGN01000118.1",1193350,1201586,"-",,,"C0J52_02203","PSN53725.1",731,"hypothetical protein C0J52_02203"
"Un","PYGN01000118.1",1195301,1201260,"+",,,"C0J52_02204","PSN53724.1",122,"hypothetical protein C0J52_02204"
"Un","PYGN01000118.1",1270518,1289777,"+",,,"C0J52_02205","PSN53723.1",1716,"hypothetical protein C0J52_02205"
"Un","PYGN01000118.1",1306671,1326312,"+",,,"C0J52_02206","PSN53722.1",187,"hypothetical protein C0J52_02206"
"Un","PYGN01000118.1",1333025,1341715,"+",,,"C0J52_02207","PSN53721.1",160,"hypothetical protein C0J52_02207"
"Un","PYGN01000118.1",1351973,1360590,"+",,"Or39","C0J52_38947","PSN53707.1",458,"Odorant receptor 39"
"Un","PYGN01000217.1",1004929,1028134,"-",,,"C0J52_07633","PSN50955.1",729,"hypothetical protein C0J52_07633"
"Un","PYGN01000217.1",1032009,1056543,"-",,,"C0J52_07634","PSN50958.1",400,"hypothetical protein C0J52_07634"
"Un","PYGN01000217.1",1056111,1066333,"+",,,"C0J52_07635","PSN50957.1",76,"hypothetical protein C0J52_07635"
"Un","PYGN01000217.1",1068842,1084643,"-",,,"C0J52_07636","PSN50961.1",430,"hypothetical protein C0J52_07636"
"Un","PYGN01000217.1",1145798,1146190,"-",,,"C0J52_07637","PSN50960.1",130,"hypothetical protein C0J52_07637, partial"
"Un","PYGN01000217.1",1145798,1146115,"-",,,"C0J52_07637","PSN50959.1",105,"hypothetical protein C0J52_07637, partial"
"Un","PYGN01000217.1",1230372,1231854,"-",,,"C0J52_07639","PSN50951.1",79,"hypothetical protein C0J52_07639"
"Un","PYGN01000217.1",1230374,1231772,"+",,,"C0J52_07638","PSN50952.1",74,"hypothetical protein C0J52_07638"
"Un","PYGN01000217.1",1257997,1296387,"+",,"hnf4b","C0J52_07640","PSN50962.1",411,"Hepatocyte nuclear factor 4-beta"
"Un","PYGN01000217.1",1310993,1320196,"-",,"Gins3","C0J52_07641","PSN50963.1",202,"DNA replication complex GINS protein PSF3"
"Un","PYGN01000217.1",1320915,1323940,"+",,"PSMB2","C0J52_07642","PSN50964.1",173,"Proteasome subunit beta type-2"
"Un","PYGN01000217.1",1344119,1364430,"-",,"GNAO_1","C0J52_07643","PSN50965.1",184,"Guanine nucleotide-binding protein G(o) subunit alpha, partial"
"Un","PYGN01000218.1",40110,58217,"-",,,"C0J52_08125","PSN50938.1",124,"hypothetical protein C0J52_08125"
"Un","PYGN01000218.1",130355,168892,"+",,,"C0J52_08126","PSN50939.1",609,"hypothetical protein C0J52_08126"
"Un","PYGN01000218.1",173765,173983,"-",,,"C0J52_08127","PSN50940.1",52,"hypothetical protein C0J52_08127"
"Un","PYGN01000218.1",174041,174232,"+",,,"C0J52_08128","PSN50936.1",63,"hypothetical protein C0J52_08128, partial"
"Un","PYGN01000218.1",175136,181422,"-",,,"C0J52_08129","PSN50937.1",99,"hypothetical protein C0J52_08129"
"Un","PYGN01000218.1",181844,183061,"-",,,"C0J52_08130","PSN50929.1",229,"hypothetical protein C0J52_08130"
"Un","PYGN01000218.1",184243,263154,"+",,"DNM1L","C0J52_08131","PSN50928.1",556,"Dynamin-1-like protein"
"Un","PYGN01000218.1",260618,286316,"-",,,"C0J52_08132","PSN50927.1",194,"hypothetical protein C0J52_08132"
"Un","PYGN01000218.1",284896,289319,"+",,,"C0J52_08133","PSN50926.1",95,"hypothetical protein C0J52_08133"
"Un","PYGN01000218.1",303915,401912,"+",,,"C0J52_08134","PSN50925.1",577,"hypothetical protein C0J52_08134"
"Un","PYGN01000218.1",338926,339162,"-",,,"C0J52_08135","PSN50924.1",78,"hypothetical protein C0J52_08135"
"Un","PYGN01000218.1",483954,490726,"+",,"GILT1_1","C0J52_08136","PSN50923.1",113,"GILT-like protein 1, partial"
"Un","PYGN01000218.1",486116,486802,"-",,,"C0J52_08137","PSN50922.1",217,"hypothetical protein C0J52_08137"
"Un","PYGN01000218.1",496534,496905,"-",,,"C0J52_08138","PSN50921.1",123,"hypothetical protein C0J52_08138"
"Un","PYGN01000218.1",531131,547734,"+",,,"C0J52_08139","PSN50920.1",590,"hypothetical protein C0J52_08139"
"Un","PYGN01000218.1",555336,589983,"+",,,"C0J52_08140","PSN50945.1",219,"hypothetical protein C0J52_08140"
"Un","PYGN01000218.1",873289,877536,"-",,,"C0J52_08141","PSN50946.1",1415,"hypothetical protein C0J52_08141"
"Un","PYGN01000218.1",1133371,1157430,"-",,,"C0J52_08142","PSN50943.1",668,"hypothetical protein C0J52_08142"
"Un","PYGN01000218.1",1191075,1191242,"-",,,"C0J52_08143","PSN50944.1",55,"hypothetical protein C0J52_08143"
"Un","PYGN01000218.1",1193223,1193567,"+",,,"C0J52_08144","PSN50949.1",114,"hypothetical protein C0J52_08144"
"Un","PYGN01000218.1",1213151,1222562,"-",,,"C0J52_08145","PSN50950.1",119,"hypothetical protein C0J52_08145"
"Un","PYGN01000218.1",1232200,1232703,"-",,,"C0J52_08146","PSN50947.1",167,"hypothetical protein C0J52_08146"
"Un","PYGN01000218.1",1234190,1259631,"-",,,"C0J52_08147","PSN50948.1",107,"hypothetical protein C0J52_08147"
"Un","PYGN01000218.1",1264021,1273199,"-",,,"C0J52_08148","PSN50941.1",369,"hypothetical protein C0J52_08148, partial"
"Un","PYGN01000218.1",1294523,1316315,"-",,"Hcfc1","C0J52_08149","PSN50942.1",157,"Host cell factor 1"
"Un","PYGN01000218.1",1383415,1384983,"-",,,"C0J52_08150","PSN50931.1",452,"hypothetical protein C0J52_08150, partial"
"Un","PYGN01000218.1",1424880,1426634,"-",,,"C0J52_08151","PSN50930.1",584,"hypothetical protein C0J52_08151"
"Un","PYGN01000218.1",1450439,1450700,"-",,,"C0J52_08152","PSN50933.1",79,"hypothetical protein C0J52_08152, partial"
"Un","PYGN01000035.1",3048845,3049603,"-",,,"C0J52_00104","PSN56755.1",252,"hypothetical protein C0J52_00104"
"Un","PYGN01000036.1",6785,70455,"-",,,"C0J52_10794","PSN56666.1",70,"hypothetical protein C0J52_10794"
"Un","PYGN01000036.1",46885,57268,"+",,,"C0J52_10795","PSN56667.1",448,"hypothetical protein C0J52_10795, partial"
"Un","PYGN01000036.1",74341,78317,"+",,,"C0J52_10796","PSN56664.1",188,"hypothetical protein C0J52_10796"
"Un","PYGN01000036.1",112099,113818,"+",,,"C0J52_10797","PSN56665.1",98,"hypothetical protein C0J52_10797"
"Un","PYGN01000036.1",321632,321793,"-",,,"C0J52_10798","PSN56668.1",53,"hypothetical protein C0J52_10798"
"Un","PYGN01000036.1",322257,322862,"-",,,"C0J52_10799","PSN56669.1",201,"hypothetical protein C0J52_10799"
"Un","PYGN01000036.1",527944,530642,"-",,,"C0J52_10800","PSN56659.1",101,"hypothetical protein C0J52_10800"
"Un","PYGN01000036.1",679043,679237,"-",,,"C0J52_10801","PSN56660.1",64,"hypothetical protein C0J52_10801"
"Un","PYGN01000036.1",684284,695080,"+",,,"C0J52_10802","PSN56639.1",169,"hypothetical protein C0J52_10802"
"Un","PYGN01000036.1",839134,839688,"+",,,"C0J52_10803","PSN56641.1",184,"hypothetical protein C0J52_10803, partial"
"Un","PYGN01000036.1",839257,839688,"+",,,"C0J52_10803","PSN56640.1",143,"hypothetical protein C0J52_10803"
"Un","PYGN01000036.1",1433551,1433970,"+",,,"C0J52_10804","PSN56657.1",139,"hypothetical protein C0J52_10804"
"Un","PYGN01000036.1",1448070,1448501,"+",,,"C0J52_10805","PSN56658.1",143,"hypothetical protein C0J52_10805, partial"
"Un","PYGN01000036.1",1641475,1771462,"+",,"Dscam2_11","C0J52_10806","PSN56655.1",1623,"Down syndrome cell adhesion molecule-like protein Dscam2"
"Un","PYGN01000036.1",1788277,1788624,"+",,,"C0J52_10807","PSN56656.1",115,"hypothetical protein C0J52_10807"
"Un","PYGN01000036.1",1860853,1861173,"-",,"F52C9.6_14","C0J52_10808","PSN56653.1",106,"putative uncharacterized transposon-derived protein F52C9.6"
"Un","PYGN01000036.1",2054716,2073617,"-",,,"C0J52_10809","PSN56654.1",160,"hypothetical protein C0J52_10809"
"Un","PYGN01000036.1",2457519,2457755,"+",,,"C0J52_10810","PSN56650.1",78,"hypothetical protein C0J52_10810"
"Un","PYGN01000036.1",2536340,2536666,"+",,"F52C9.6_18","C0J52_10811","PSN56649.1",108,"putative uncharacterized transposon-derived protein F52C9.6"
"Un","PYGN01000036.1",2540622,2540804,"+",,,"C0J52_10812","PSN56652.1",60,"hypothetical protein C0J52_10812"
"Un","PYGN01000036.1",2697800,2698099,"+",,,"C0J52_10813","PSN56651.1",99,"hypothetical protein C0J52_10813"
"Un","PYGN01000036.1",2828800,2837547,"+",,,"C0J52_10814","PSN56645.1",89,"hypothetical protein C0J52_10814"
"Un","PYGN01000036.1",2903519,2903707,"+",,,"C0J52_10815","PSN56644.1",62,"hypothetical protein C0J52_10815"
"Un","PYGN01000036.1",2955952,2956215,"+",,,"C0J52_10816","PSN56647.1",87,"hypothetical protein C0J52_10816"
"Un","PYGN01000036.1",2955952,2956215,"+",,,"C0J52_10816","PSN56648.1",87,"hypothetical protein C0J52_10816"
"Un","PYGN01000036.1",3138109,3138624,"+",,,"C0J52_10817","PSN56646.1",171,"hypothetical protein C0J52_10817"
"Un","PYGN01000036.1",3373226,3381022,"+",,,"C0J52_10818","PSN56643.1",500,"hypothetical protein C0J52_10818"
"Un","PYGN01000036.1",3390210,3390473,"+",,,"C0J52_10819","PSN56642.1",87,"hypothetical protein C0J52_10819"
"Un","PYGN01000036.1",3400708,3400947,"+",,,"C0J52_10820","PSN56661.1",79,"hypothetical protein C0J52_10820"
"Un","PYGN01000036.1",3439678,3483037,"+",,,"C0J52_10821","PSN56662.1",827,"hypothetical protein C0J52_10821, partial"
"Un","PYGN01000036.1",3452061,3479873,"-",,,"C0J52_10822","PSN56663.1",523,"hypothetical protein C0J52_10822"
"Un","PYGN01000037.1",60958,167871,"+",,,"C0J52_11260","PSN56622.1",126,"hypothetical protein C0J52_11260"
"Un","PYGN01000037.1",107047,107328,"-",,"CU08_1","C0J52_11261","PSN56621.1",93,"Cuticle protein 8, partial"
"Un","PYGN01000037.1",152271,152516,"-",,,"C0J52_11262","PSN56624.1",81,"hypothetical protein C0J52_11262"
"Un","PYGN01000037.1",414775,450800,"+",,,"C0J52_11263","PSN56623.1",137,"hypothetical protein C0J52_11263"
"Un","PYGN01000037.1",451402,477652,"-",,,"C0J52_11264","PSN56626.1",788,"hypothetical protein C0J52_11264"
"Un","PYGN01000037.1",500119,507242,"-",,,"C0J52_11265","PSN56625.1",497,"hypothetical protein C0J52_11265"
"Un","PYGN01000037.1",528029,530959,"-",,"Dpy30","C0J52_11266","PSN56628.1",128,"Protein dpy-30"
"Un","PYGN01000037.1",531029,534218,"+",,"Anapc11","C0J52_11267","PSN56627.1",106,"Anaphase-promoting complex subunit 11"
"Un","PYGN01000118.1",1372521,1380752,"+",,,"C0J52_02208","PSN53720.1",1466,"hypothetical protein C0J52_02208"
"Un","PYGN01000118.1",1396775,1405564,"+",,"Or40","C0J52_38946","PSN53708.1",464,"Odorant receptor 40"
"Un","PYGN01000118.1",1417462,1427639,"+",,"Or41","C0J52_38944","PSN53706.1",436,"Odorant receptor 41"
"Un","PYGN01000118.1",1452279,1484393,"+",,"Or43","C0J52_38942","PSN53705.1",438,"Odorant receptor 43"
"Un","PYGN01000118.1",1510956,1528978,"+",,,"C0J52_02212","PSN53747.1",277,"hypothetical protein C0J52_02212"
"Un","PYGN01000118.1",1529379,1530206,"-",,,"C0J52_02213","PSN53748.1",275,"hypothetical protein C0J52_02213, partial"
"Un","PYGN01000118.1",1583500,1585426,"-",,,"C0J52_02214","PSN53749.1",587,"hypothetical protein C0J52_02214"
"Un","PYGN01000118.1",1716210,1716683,"+",,,"C0J52_02215","PSN53750.1",157,"hypothetical protein C0J52_02215"
"Un","PYGN01000118.1",1722289,1722558,"+",,,"C0J52_02216","PSN53751.1",89,"hypothetical protein C0J52_02216, partial"
"Un","PYGN01000118.1",1722729,1722971,"-",,,"C0J52_02217","PSN53752.1",80,"hypothetical protein C0J52_02217"
"Un","PYGN01000118.1",1728249,1728536,"-",,,"C0J52_02218","PSN53745.1",95,"hypothetical protein C0J52_02218"
"Un","PYGN01000118.1",1790357,1792541,"-",,,"C0J52_02219","PSN53746.1",135,"hypothetical protein C0J52_02219, partial"
"Un","PYGN01000118.1",1791912,1792100,"+",,,"C0J52_02220","PSN53700.1",62,"hypothetical protein C0J52_02220"
"Un","PYGN01000118.1",1934613,1969101,"-",,,"C0J52_02221","PSN53699.1",648,"hypothetical protein C0J52_02221"
"Un","PYGN01000118.1",1980162,1981939,"+",,,"C0J52_02222","PSN53702.1",143,"hypothetical protein C0J52_02222"
"Un","PYGN01000118.1",1980820,2012189,"-",,,"C0J52_02223","PSN53701.1",193,"hypothetical protein C0J52_02223"
"Un","PYGN01000118.1",2007005,2007251,"+",,,"C0J52_02224","PSN53696.1",61,"hypothetical protein C0J52_02224"
"Un","PYGN01000118.1",2036375,2037433,"-",,,"C0J52_02225","PSN53695.1",243,"hypothetical protein C0J52_02225"
"Un","PYGN01000118.1",2045194,2045660,"-",,,"C0J52_02226","PSN53698.1",141,"hypothetical protein C0J52_02226"
"Un","PYGN01000118.1",2083191,2083892,"+",,,"C0J52_02227","PSN53697.1",233,"hypothetical protein C0J52_02227, partial"
"Un","PYGN01000118.1",2086184,2086379,"-",,,"C0J52_02228","PSN53704.1",57,"hypothetical protein C0J52_02228"
"Un","PYGN01000118.1",2115527,2158373,"+",,,"C0J52_02229","PSN53703.1",173,"UPF0415 protein"
"Un","PYGN01000118.1",2131862,2132755,"-",,,"C0J52_02230","PSN53729.1",262,"hypothetical protein C0J52_02230"
"Un","PYGN01000119.1",6771,124804,"+",,,"C0J52_06772","PSN53690.1",188,"hypothetical protein C0J52_06772"
"Un","PYGN01000119.1",27446,27604,"-",,,"C0J52_06773","PSN53689.1",52,"hypothetical protein C0J52_06773"
"Un","PYGN01000119.1",43006,45020,"-",,,"C0J52_06774","PSN53694.1",66,"hypothetical protein C0J52_06774"
"Un","PYGN01000119.1",90844,91179,"-",,,"C0J52_06775","PSN53693.1",111,"hypothetical protein C0J52_06775"
"Un","PYGN01000119.1",153369,259501,"+",,,"C0J52_06776","PSN53692.1",2131,"hypothetical protein C0J52_06776"
"Un","PYGN01000119.1",167409,168172,"-",,,"C0J52_06777","PSN53691.1",64,"hypothetical protein C0J52_06777"
"Un","PYGN01000119.1",275302,275496,"-",,,"C0J52_06778","PSN53688.1",64,"hypothetical protein C0J52_06778"
"Un","PYGN01000119.1",339255,356258,"+",,,"C0J52_06779","PSN53687.1",343,"hypothetical protein C0J52_06779"
"Un","PYGN01000119.1",362459,379902,"+",,,"C0J52_06780","PSN53683.1",376,"hypothetical protein C0J52_06780"
"Un","PYGN01000119.1",400093,413439,"-",,"PMS2","C0J52_06781","PSN53684.1",433,"Mismatch repair endonuclease PMS2"
"Un","PYGN01000119.1",474914,475159,"+",,,"C0J52_06782","PSN53681.1",81,"hypothetical protein C0J52_06782"
"Un","PYGN01000119.1",634317,682577,"+",,,"C0J52_06783","PSN53682.1",101,"hypothetical protein C0J52_06783"
"Un","PYGN01000119.1",801001,802418,"-",,"pol_5","C0J52_06784","PSN53679.1",85,"RNA-directed DNA polymerase from mobile element jockey"
"Un","PYGN01000119.1",931256,959498,"+",,"rnf144aa","C0J52_06785","PSN53680.1",241,"putative E3 ubiquitin-protein ligase"
"Un","PYGN01000119.1",980100,1036713,"+",,"klhl20","C0J52_06786","PSN53677.1",604,"Kelch-like protein 20"
"Un","PYGN01000119.1",1043272,1043490,"-",,,"C0J52_06787","PSN53678.1",72,"hypothetical protein C0J52_06787"
"Un","PYGN01000119.1",1129329,1165563,"-",,"DSTYK","C0J52_06788","PSN53685.1",815,"Dual serine/threonine and tyrosine protein kinase"
"Un","PYGN01000218.1",1456694,1506285,"-",,,"C0J52_08153","PSN50932.1",104,"hypothetical protein C0J52_08153"
"Un","PYGN01000218.1",1560371,1560586,"-",,,"C0J52_08154","PSN50919.1",71,"hypothetical protein C0J52_08154"
"Un","PYGN01000218.1",1580858,1589369,"-",,,"C0J52_08155","PSN50918.1",165,"hypothetical protein C0J52_08155"
"Un","PYGN01000218.1",1593082,1658527,"-",,,"C0J52_08156","PSN50935.1",733,"hypothetical protein C0J52_08156"
"Un","PYGN01000218.1",1730343,1794234,"-",,"KIF3B","C0J52_08157","PSN50934.1",676,"Kinesin-like protein KIF3B"
"Un","PYGN01000218.1",1766023,1766240,"+",,,"C0J52_08158","PSN50917.1",60,"hypothetical protein C0J52_08158"
"Un","PYGN01000219.1",283,8849,"-",,"kz_1","C0J52_05344","PSN50887.1",557,"putative ATP-dependent RNA helicase kurz"
"Un","PYGN01000219.1",25289,31767,"-",,,"C0J52_05346","PSN50885.1",147,"hypothetical protein C0J52_05346"
"Un","PYGN01000219.1",35304,54975,"-",,"INTS4","C0J52_05347","PSN50884.1",991,"Integrator complex subunit 4"
"Un","PYGN01000219.1",56824,65207,"+",,"Ddo","C0J52_05345","PSN50886.1",312,"D-aspartate oxidase"
"Un","PYGN01000219.1",70775,81304,"+",,"DDO_1","C0J52_05348","PSN50883.1",236,"D-aspartate oxidase"
"Un","PYGN01000219.1",88310,88668,"-",,,"C0J52_05349","PSN50882.1",68,"hypothetical protein C0J52_05349"
"Un","PYGN01000219.1",100382,121753,"-",,"GOSR1","C0J52_05350","PSN50901.1",259,"Golgi SNAP receptor complex member 1"
"Un","PYGN01000219.1",121798,141786,"+",,,"C0J52_05351","PSN50902.1",414,"hypothetical protein C0J52_05351"
